sample_time_unix,gpu_timestamp,gpu_index,gpu_name,gpu_utilization_percent,memory_utilization_percent,vram_used_mib,vram_total_mib,temperature_c,power_draw_watts
1784234007.3709874,2026/07/16 13:33:27.367,0,NVIDIA GeForce RTX 5080,57.0,34.0,14787.0,16303.0,50.0,122.04
1784234008.3862371,2026/07/16 13:33:28.382,0,NVIDIA GeForce RTX 5080,0.0,0.0,14787.0,16303.0,49.0,58.66
1784234009.4087043,2026/07/16 13:33:29.401,0,NVIDIA GeForce RTX 5080,0.0,0.0,14787.0,16303.0,48.0,55.0
1784234010.4301105,2026/07/16 13:33:30.422,0,NVIDIA GeForce RTX 5080,59.0,36.0,14787.0,16303.0,56.0,166.88
1784234011.451045,2026/07/16 13:33:31.443,0,NVIDIA GeForce RTX 5080,59.0,37.0,14787.0,16303.0,56.0,167.66
1784234012.471957,2026/07/16 13:33:32.464,0,NVIDIA GeForce RTX 5080,59.0,37.0,14787.0,16303.0,56.0,168.0
1784234013.492987,2026/07/16 13:33:33.485,0,NVIDIA GeForce RTX 5080,58.0,36.0,14790.0,16303.0,56.0,166.98
1784234014.5088277,2026/07/16 13:33:34.504,0,NVIDIA GeForce RTX 5080,59.0,37.0,14790.0,16303.0,56.0,166.06
1784234015.52341,2026/07/16 13:33:35.519,0,NVIDIA GeForce RTX 5080,53.0,32.0,14789.0,16303.0,52.0,143.52
1784234016.5435603,2026/07/16 13:33:36.536,0,NVIDIA GeForce RTX 5080,57.0,35.0,14789.0,16303.0,56.0,131.07
1784234017.5651138,2026/07/16 13:33:37.558,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,167.63
1784234018.5864165,2026/07/16 13:33:38.578,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,167.98
1784234019.6071293,2026/07/16 13:33:39.600,0,NVIDIA GeForce RTX 5080,59.0,36.0,14789.0,16303.0,56.0,168.45
1784234020.627055,2026/07/16 13:33:40.620,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,168.26
1784234021.646885,2026/07/16 13:33:41.639,0,NVIDIA GeForce RTX 5080,57.0,36.0,14789.0,16303.0,55.0,154.98
1784234022.6671429,2026/07/16 13:33:42.659,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,167.7
1784234023.6863475,2026/07/16 13:33:43.680,0,NVIDIA GeForce RTX 5080,58.0,36.0,14789.0,16303.0,56.0,167.95
1784234024.7012038,2026/07/16 13:33:44.697,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,167.64
1784234025.722045,2026/07/16 13:33:45.714,0,NVIDIA GeForce RTX 5080,58.0,36.0,14789.0,16303.0,56.0,153.97
1784234026.742824,2026/07/16 13:33:46.735,0,NVIDIA GeForce RTX 5080,59.0,37.0,14789.0,16303.0,56.0,168.38
1784234027.7640352,2026/07/16 13:33:47.756,0,NVIDIA GeForce RTX 5080,57.0,19.0,14789.0,16303.0,55.0,152.47
1784234028.7845619,2026/07/16 13:33:48.777,0,NVIDIA GeForce RTX 5080,57.0,33.0,14789.0,16303.0,56.0,166.92
1784234029.8051856,2026/07/16 13:33:49.798,0,NVIDIA GeForce RTX 5080,56.0,33.0,14789.0,16303.0,56.0,166.37
1784234030.825615,2026/07/16 13:33:50.818,0,NVIDIA GeForce RTX 5080,57.0,33.0,14789.0,16303.0,56.0,167.63
1784234031.8468513,2026/07/16 13:33:51.839,0,NVIDIA GeForce RTX 5080,57.0,33.0,14789.0,16303.0,56.0,167.52
1784234032.867692,2026/07/16 13:33:52.860,0,NVIDIA GeForce RTX 5080,57.0,33.0,14789.0,16303.0,57.0,168.07
1784234033.8885787,2026/07/16 13:33:53.881,0,NVIDIA GeForce RTX 5080,53.0,31.0,14789.0,16303.0,56.0,164.15
1784234034.907929,2026/07/16 13:33:54.901,0,NVIDIA GeForce RTX 5080,55.0,32.0,14789.0,16303.0,56.0,165.53
